"WC_ID";"WC_Text";"WC_luecken"
"1896";"Such a big boy.";"0"
"1897";"Sucking all the milk out of a yak.";"0"
"1898";"Sudden penis loss.";"0"
"1899";"Teaching a girl how to handjob the penis.";"0"
"1900";"Texas.";"0"
"1901";"The Abercrombie & Fitch lifestyle.";"0"
"1902";"The all-new Nissan Pathfinder with 0.9% APR financing!";"0"
"1903";"The amount of gay I am.";"0"
"1904";"The basic suffering that pervades all of existence.";"0"
"1905";"The best taquito in the galaxy.";"0"
"1906";"The black half of Barack Obama.";"0"
"1907";"The color ""puce"".";"0"
"1908";"The complex geopolitical quagmire that is the Middle East.";"0"
"1909";"The dentist.";"0"
"1910";"The eight gay warlocks who dictate the rules of fashion.";"0"
"1911";"The eighth graders.";"0"
"1912";"The euphoric rush of strangling a drifter.";"0"
"1913";"The ghost of Marlon Brando.";"0"
"1914";"The haunting stare of an Iraqi child.";"0"
"1915";"The inability to form meaningful relationships.";"0"
"1916";"The male gaze.";"0"
"1917";"The passage of time.";"0"
"1918";"The peaceful and nonthreatening rise of China.";"0"
"1919";"The power of the Dark Side.";"0"
"1920";"The right amount of cocaine.";"0"
"1921";"The safe word.";"0"
"1922";"The secret formula for ultimate female satisfaction.";"0"
"1923";"The size of my penis.";"0"
"1924";"The sweet song of sword against sword and the braying of mighty war beasts.";"0"
"1925";"The swim team, all at once.";"0"
"1926";"The tiger that killed my father.";"0"
"1927";"The tiniest shred of evidence that God is real.";"0"
"1928";"The unbelievable world of mushrooms.";"0"
"1929";"The white half of Barack Obama.";"0"
"1930";"Three consecutive seconds of happiness.";"0"
"1931";"Throwing stones at a man until he dies.";"0"
"1932";"Too much cocaine.";"0"
"1933";"Total fucking chaos.";"0"
"1934";"Treasures beyond your wildest dreams.";"0"
"1935";"Turning the rivers red with the blood of infidels.";"0"
"1936";"Two whales fucking the shit out of each other.";"0"
"1937";"Unquestioning obedience.";"0"
"1938";"Unrelenting genital punishment.";"0"
"1939";"Unsheathing my massive horse cock.";"0"
"1940";"Vegetarian options.";"0"
"1941";"Walking into a glass door.";"0"
"1942";"Wearing glasses and sounding smart.";"0"
"1943";"Western standards of beauty.";"0"
"1944";"What Jesus would do.";"0"
"1945";"Whatever a McRib?? is made of.";"0"
"1946";"Whatever you wish, mother.";"0"
"1947";"Whispering all sexy.";"0"
"1948";"A box of biscuits, a box of mixed biscuits, and a biscuit mixer.";"0"
"1949";"A box that is conscious and wishes it weren't a box.";"0"
"1950";"A box within a box.";"0"
"1951";"A box without hinges, key, or lid, yet golden treasure inside is hid.";"0"
"1952";"A box-shaped man.";"0"
"1953";"A box.";"0"
"1954";"A boxing match with a giant box.";"0"
"1955";"A dick so big that it is a problematic stereotype.";"0"
"1956";"A falcon with a box on its head.";"0"
"1957";"A man-shaped box.";"0"
"1958";"A world without boxes.";"0"
"1959";"An alternate universe in which boxes store things inside of people.";"0"
"1960";"An outbreak of smallbox.";"0"
"1961";"Being a motherfucking box.";"0"
"1962";"Boxing up my feelings.";"0"
"1963";"Former President George W. Box.";"0"
"1964";"Pandora's vagina.";"0"
"1965";"Something that looks like a box but turns out to be a crate.";"0"
"1966";"The biggest, blackest dick.";"0"
"1967";"The Boxcar Children.";"0"
"1968";"The even biggest, blackester dick.";"0"
"1969";"The J15 Patriot Assault Box.";"0"
"1970";"Two midgets shitting into a box.";"0"
"1971";"A Molson muscle.";"0"
"1972";"A time travel paradox.";"0"
"1973";"An identity crisis";"0"
"1974";"Being catfished.";"0"
"1975";"Burning Flipside.";"0"
"1976";"Canada: America's hat.";"0"
"1977";"Don Cherrys wardrobe.";"0"
"1978";"hermaphroditical Italian pictures";"0"
"1979";"Homoerotic ass slapping amongst athletes.";"0"
"1980";"Mr. Froto's ring";"0"
"1981";"Naked people.";"0"
"1982";"Newly incorporated kamikaze tactics.";"0"
"1983";"Poverty porn";"0"
"1984";"Rob Ford";"0"
"1985";"School friends' uneducated views on sex";"0"
"1986";"Snow falling gently on the frozen body of an orphan boy.";"0"
"1987";"Stephen Hawking";"0"
"1988";"Systemic racism.";"0"
"1989";"Test driving a used sex toy.";"0"
"1990";"The Famous Five.";"0"
"1991";"The FLQ";"0"
"1992";"The Ohakune Carrot";"0"
"1993";"The royal penis.";"0"
"1994";"A bachelor's degeree in communications.";"0"
"1995";"A girl who is so interesting that she has blue hair.";"0"
"1996";"A Yale man.";"0"
"1997";"An emergency all-floor meeting on inclusion.";"0"
"1998";"Calling mom because it's just really hard and I miss her and I don't know anyone here.";"0"
"1999";"Falling in love with poetry.";"0"
"2000";"Five morons signing a lease together.";"0"
"2001";"Fucking the beat boxer from the a cappella group.";"0"
"2002";"Going to college and becoming a new person, who has sex.";"0"
"2003";"Googling how to eat pussy.";"0"
"2004";"How many Asians there are.";"0"
"2005";"My high school boyfriend.";"0"
"2006";"Performative wokeness.";"0"
"2007";"Pretending to have done the reading.";"0"
"2008";"Rocking a 1.5 GPA.";"0"
"2009";"Sucking a flaccid penis for 20 minutes.";"0"
"2010";"The sound of my roommate masturbating.";"0"
"2011";"Throw up.";"0"
"2012";"Uggs, leggings, and a North Face.";"0"
"2013";"Underage drinking.";"0"
"2014";"Valuable leadership experience.";"0"
"2015";"Wandering the streets in search of a party.";"0"
"2016";"Whichever one of you took a shit in the shower.";"0"
"2017";"Young Republicans.";"0"
"2018";"14 cheeseburgers, 6 large fries, and a medium Sprite.";"0"
"2019";"A baby boomer.";"0"
"2020";"A baby with a full mustache.";"0"
"2021";"A beard longer than 12 inches.";"0"
"2022";"A big sad dragon with no friends.";"0"
"2023";"A big, and I mean BIG turle.";"0"
"2024";"A bird pooping on the president's head.";"0"
"2025";"A black hole.";"0"
"2026";"A bunch of dead squirrels on a trampoline.";"0"
"2027";"A butt that eats underwear.";"0"
"2028";"A corn dog.";"0"
"2029";"A cowboy who is half boy, half cow.";"0"
"2030";"A dead body.";"0"
"2031";"A dead whale.";"0"
"2032";"A Democrat.";"0"
"2033";"A dollw that pees real pee!";"0"
"2034";"A fake kid made out of wood.";"0"
"2035";"A flamethrower.";"0"
"2036";"A gerbil named ""Gerbil.""";"0"
"2037";"A hot air balloon powered by fart gas.";"0"
"2038";"A huge bitch.";"0"
"2039";"A hundred screaming monkeys.";"0"
"2040";"A killer clown.";"0"
"2041";"A long, hot pee.";"0"
"2042";"A long, long snake.";"0"
"2043";"A naked lady in a painting.";"0"
"2044";"A nice, warm glass of pee.";"0"
"2045";"A plant-devouring space-worm named ""Rachel.""";"0"
"2046";"A poop as big as mom.";"0"
"2047";"A pregnant person.";"0"
"2048";"A Republican.";"0"
"2049";"A scoop of tuna.";"0"
"2050";"A screaming soccer dad.";"0"
"2051";"A super angry cat I found outside.";"0"
"2052";"A turd that just won't flush.";"0"
"2053";"A whole thing of cottage cheese.";"0"
"2054";"A wise, old woman with no teeth and cloudy eyes.";"0"
"2055";"Abraham Lincoln.";"0"
"2056";"An invisible giant who takes giant, visible poops.";"0"
"2057";"An old, dirty cat with bad breath.";"0"
"2058";"An order of mozzarella sticks.";"0"
"2059";"An owl that hates you.";"0"
"2060";"Ariana Grande.";"0"
"2061";"Aunt Linda.";"0"
"2062";"Baby Yoda.";"0"
"2063";"Bad parenting.";"0"
"2064";"Balls. Big balls. Really big balls.";"0"
"2065";"Barf.";"0"
"2066";"Barfing into a popcorn bucket.";"0"
"2067";"Batman.";"0"
"2068";"Beautiful grandma.";"0"
"2069";"Becoming taller and stronger than Father.";"0"
"2070";"Becoming the president.";"0"
"2071";"Beer.";"0"
"2072";"Being adopted.";"0"
"2073";"Being dead.";"0"
"2074";"Being famous on YouTube.";"0"
"2075";"Being French, hoh-hoh-hoh!";"0"
"2076";"Being super serious right now.";"0"
"2077";"Bench pressing a horse.";"0"
"2078";"Beyonce's Superbowl performance.";"0"
"2079";"Big butt cheeks filled with poop.";"0"
"2080";"Big Mississippi boys.";"0"
"2081";"Big Randy.";"0"
"2082";"Big, juicy pimples.";"0"
"2083";"Big, slappy hands.";"0"
"2084";"Biting a rich person.";"0"
"2085";"Blasting farts in the powder room.";"0"
"2086";"Blasting my math teacher into the sun.";"0"
"2087";"Bleeding.";"0"
"2088";"Blossoming into a beautiful young man.";"0"
"2089";"Blowing up the Moon.";"0"
"2090";"Boobies.";"0"
"2091";"Boogie-boarding down Huka Falls";"0"
"2092";"Boys.";"0"
"2093";"Building a nuclear bunker at my parents' house.";"0"
"2094";"BULBASAUR.";"0"
"2095";"Burning books.";"0"
"2096";"Bursting into flames.";"0"
"2097";"Butt hair.";"0"
"2098";"Butt surgery.";"0"
"2099";"Butthole.";"0"
"2100";"Butts of all shapes and sizes.";"0"
"2101";"Cat pee.";"0"
"2102";"Cavities.";"0"
"2103";"Cheeto fingers.";"0"
"2104";"Chest hair.";"0"
"2105";"Chinese campaign clothing.";"0"
"2106";"Chugging a lava lamp.";"0"
"2107";"Chungo, the talking gorilla.";"0"
"2108";"Chunks.";"0"
"2109";"Cigarettes.";"0"
"2110";"Climate change.";"0"
"2111";"Climbing into a cow's butt.";"0"
"2112";"Coffee.";"0"
"2113";"Comign back from the dead.";"0"
"2114";"Completely drunk organizers.";"0"
"2115";"Covering myself with ketchup and mustard because I am a hot dog.";"0"
"2116";"Crab-walking from the toilet to get more toilet paper.";"0"
"2117";"Crying in the bathroom.";"0"
"2118";"Dad's famous poops.";"0"
"2119";"Dad's meatloaf.";"0"
"2120";"Dancing with my son.";"0"
"2121";"Debating cartoon logic";"0"
"2122";"Diarrhea.";"0"
"2123";"Doing karate.";"0"
"2124";"Dreaming about boys.";"0"
"2125";"Drinkig a whole bottle of ranch.";"0"
"2126";"Drinking gasoline to see what it tastes like.";"0"
"2127";"Drinking out of the toilet and eating rubbish.";"0"
"2128";"Dump cake.";"0"
"2129";"Dwayne ""The Rock"" Johnson's acting career.";"0"
"2130";"Dying of old age.";"0"
"2131";"Eating a baby.";"0"
"2132";"Eating a whole roll of toilet paper.";"0"
"2133";"Eating toenail clippings.";"0"
"2134";"Elegant party hats.";"0"
"2135";"Evil.";"0"
"2136";"Failure.";"0"
"2137";"Fake news.";"0"
"2138";"Falling into a pit of waffles.";"0"
"2139";"Famous peanut scientist George Washington Carver.";"0"
"2140";"Farting a lot today.";"0"
"2141";"Farting Antelopes";"0"
"2142";"Farting, barfing, and passing out.";"0"
"2143";"Fat stacks of cash.";"0"
"2144";"Father's forbidden chocolates.";"0"
"2145";"Feasting upon human flesh.";"0"
"2146";"Feminist men.";"0"
"2147";"Filling my butt with spaghetti.";"0"
"2148";"Finger teeth.";"0"
"2149";"Fire farts.";"0"
"2150";"Flamin' Hot Cheetos.";"0"
"2151";"Floating through the void of space and time.";"0"
"2152";"Flushing myself down the toilet.";"0"
"2153";"Forgetting to put on underwear.";"0"
"2154";"Fortnite.";"0"
"2155";"Freeing a fart from its butt prison.";"0"
"2156";"Garbage.";"0"
"2157";"Getting a girlfriend.";"0"
"2158";"Getting a skull tattoo.";"0"
"2159";"Getting crushed by a piano.";"0"
"2160";"Getting drunk.";"0"
"2161";"Getting kicked in the nuts.";"0"
"2162";"Getting married.";"0"
"2163";"Getting my ponytail stuck in my butt.";"0"
"2164";"Getting naked.";"0"
"2165";"Getting run over by a train.";"0"
"2166";"Getting scalded in the fave with hot beans.";"0"
"2167";"Getting skin cancer after 5 minutes at Takapuna beach";"0"
"2168";"Getting slapped with a fish.";"0"
"2169";"Getting struck in the toilet.";"0"
"2170";"Giggling and farting and slurping milkshakes.";"0"
"2171";"Girly drinks";"0"
"2172";"Glen's fabulous body.";"0"
"2173";"Gluing my butt cheeks together.";"0"
"2174";"Going around sniffing people's armpits.";"0"
"2175";"Going ballistic";"0"
"2176";"Going beast mode.";"0"
"2177";"Going night night.";"0"
"2178";"Going to Hobbiton for your hairy foot fetish";"0"
"2179";"Grandma panties.";"0"
"2180";"Grandpa.";"0"
"2181";"Greta Thunberg.";"0"
"2182";"Ham.";"0"
"2183";"Happy Endings.";"0"
"2184";"Harry Potter.";"0"
"2185";"Having a baby.";"0"
"2186";"Having a really big head.";"0"
"2187";"Having many husbands.";"0"
"2188";"Having no bones.";"0"
"2189";"Having no friends.";"0"
"2190";"Having to pee so bad.";"0"
"2191";"Hogs.";"0"
"2192";"Horrible allergies.";"0"
"2193";"Hot, fresh doodies.";"0"
"2194";"How much wood a woodchuck would chuck if a woodchuck could chuck wood.";"0"
"2195";"Huge pants.";"0"
"2196";"Huge, hairy men.";"0"
"2197";"Hurting people's feelings.";"0"
"2198";"Idiots.";"0"
"2199";"Illegal drugs.";"0"
"2200";"Jesus's death.";"0"
"2201";"Johnny Depp, dancing all sexy.";"0"
"2202";"JoJo Siwa.";"0"
"2203";"Josh.";"0"
"2204";"Kevin's mom.";"0"
"2205";"Kisisng mom on the lips.";"0"
"2206";"Knives.";"0"
"2207";"Legs.";"0"
"2208";"Lice.";"0"
"2209";"Licking a used bandaid.";"0"
"2210";"Lighting stuff on fire.";"0"
"2211";"Literally ruining my life.";"0"
"2212";"Living in a pineapple under the sea.";"0"
"2213";"Living in the dumpster.";"0"
"2214";"Locking Mother in the pantry.";"0"
"2215";"love's quick pants";"0"
"2216";"Making out in a closet.";"0"
"2217";"Many wolves.";"0"
"2218";"Martin Luther King Jr.";"0"
"2219";"Mashing a banana into your belly button.";"0"
"2220";"Mayonaise.";"0"
"2221";"Me, your dad.";"0"
"2222";"Mean people";"0"
"2223";"Mom's butt.";"0"
"2224";"Mom's friend, Donna.";"0"
"2225";"Mom's new haircut.";"0"
"2226";"Most of a horse.";"0"
"2227";"Moving to Ohio.";"0"
"2228";"Mowing the stupid lawn.";"0"
"2229";"Murdering.";"0"
"2230";"My annoying brother.";"0"
"2231";"My annoying sister.";"0"
"2232";"My big donkey brother.";"0"
"2233";"My father, who is a walrus.";"0"
"2234";"My future husband.";"0"
"2235";"My girlfriend, who goes to another school.";"0"
"2236";"My sister's stupid boyfriend.";"0"
"2237";"Naked people.";"0"
"2238";"Never showering.";"0"
"2239";"Nipples.";"0"
"2240";"Not wearing trousers.";"0"
"2241";"Nothing. Absolutely nothing.";"0"
"2242";"Nunchucks.";"0"
"2243";"Obama.";"0"
"2244";"Old Jim's Steamy Butt Sauce.";"0"
"2245";"Old people.";"0"
"2246";"One long hair growing out of a mole.";"0"
"2247";"One tought mama.";"0"
"2248";"One weird lookin' toe.";"0"
"2249";"Only beans.";"0"
"2250";"Overthrowing the government.";"0"
"2251";"Pee-pee.";"0"
"2252";"Peeing in the cat's litter box.";"0"
"2253";"Peeing into everyone's mouth.";"0"
"2254";"Peer pressure.";"0"
"2255";"Person milk.";"0"
"2256";"Pizza.";"0"
"2257";"Playing trumpet for the mayor.";"0"
"2258";"Polka dot underwear";"0"
"2259";"Poo-poo.";"0"
"2260";"Pooping barf forever.";"0"
"2261";"Pooping on the neighbor's lawn.";"0"
"2262";"Pork.";"0"
"2263";"Poseidon, Lord of the Sea.";"0"
"2264";"Principal Butthead.";"0"
"2265";"Pubes held together in a little ponytail holder.";"0"
"2266";"Punching a guy through a wall.";"0"
"2267";"Punching everyone.";"0"
"2268";"Putting my brain into the body of a tiger.";"0"
"2269";"Putting my butt on stuff.";"0"
"2270";"Questioning authority.";"0"
"2271";"Racism, sexism, and homophobia.";"0"
"2272";"Rated-R stuff.";"0"
"2273";"Respecting personal boundaries.";"0"
"2274";"Richi McCaw; the PM we want, but will never deserve";"0"
"2275";"Running away from home.";"0"
"2276";"Running full speed into a wall.";"0"
"2277";"Sacrificing Uncle Tim.";"0"
"2278";"Satan.";"0"
"2279";"Saving up my boogers for ten years and then building the world's largest booger.";"0"
"2280";"Screaming and screaming and never waking up.";"0"
"2281";"Screaming into a can of Pringles.";"0"
"2282";"Screaming the F-word.";"0"
"2283";"Seymour Butts.";"0"
"2284";"Sharks.";"0"
"2285";"Shaving Dad's back.";"0"
"2286";"Shoplifiting.";"0"
"2287";"Shrek.";"0"
"2288";"Shutting up.";"0"
"2289";"SILENCE!";"0"
"2290";"Sitting on a cake.";"0"
"2291";"Sitting on the toilet and going poop.";"0"
"2292";"Slapping that butt.";"0"
"2293";"Slowly turning into cheese.";"0"
"2294";"Smelling like onions.";"0"
"2295";"Sniffing a dog's butt.";"0"
"2296";"Social media.";"0"
"2297";"Some freakin' privacy.";"0"
"2298";"Soup.";"0"
"2299";"Space lasers.";"0"
"2300";"Spending my parent's hard-earned money.";"0"
"2301";"Spider-Man.";"0"
"2302";"Squirty cheese.";"0"
"2303";"Stank breath.";"0"
"2304";"Stealing people's money and going to jail.";"0"
"2305";"Stuff.";"0"
"2306";"Stuffing my underwear with pancakes.";"0"
"2307";"Supreme Court Justice Ruth Bader Ginsburg.";"0"
"2308";"Swords.";"0"
"2309";"Taking a dump in the pool.";"0"
"2310";"Teaching a chicken to kill.";"0"
"2311";"Teeny, tiny turds.";"0"
"2312";"The baby.";"0"
"2313";"The babysitter.";"0"
"2314";"The beautiful potato.";"0"
"2315";"The British.";"0"
"2316";"The bus driver.";"0"
"2317";"The Denver Satanic Gardens.";"0"
"2318";"The divorce.";"0"
"2319";"The entire state of Texas.";"0"
"2320";"The first female President of the United States of America.";"0"
"2321";"The garbage man.";"0"
"2322";"The gluteus maximus.";"0"
"2323";"the government's secret stockpile of confiscated marijuana";"0"
"2324";"The huge, stupid moon.";"0"
"2325";"The loose skin at the joing of the elbow known as ""the weenus.""";"0"
